Date,Official S&P 500
2022-08-30,158.80925190468747
2022-08-31,157.56783599548802
2022-09-01,158.03994579170308
2022-09-02,156.34314984131535
2022-09-06,155.70291573368291
2022-09-07,158.55866546355088
2022-09-08,159.606852702191
2022-09-09,162.04428074357537
2022-09-12,163.75940161167847
2022-09-13,156.678999673478
2022-09-14,157.2096733388885
2022-09-15,155.43041525878158
2022-09-16,154.31409317481436
2022-09-19,155.37224045365647
2022-09-20,153.6208685407948
2022-09-21,150.9914179274693
2022-09-22,149.71892552564745
2022-09-23,147.13887632265977
2022-09-26,145.61738291578814
2022-09-27,145.30862166952645
2022-09-28,148.1671532074977
2022-09-29,145.03690904936767
2022-09-30,142.85168206501203
2022-10-03,146.5492399973816
2022-10-04,151.03125808827727
2022-10-05,150.72648474873708
2022-10-06,149.1822797267564
2022-10-07,145.00463618472878
2022-10-10,143.91819422136754
2022-10-11,142.97996621562146
2022-10-12,142.509451582095
2022-10-13,146.2098010491696
2022-10-14,142.75008770963137
2022-10-17,146.5301174983219
2022-10-18,148.20460062427276
2022-10-19,147.21576510957067
2022-10-20,146.0452658538016
2022-10-21,149.5101634720778
2022-10-24,151.28663974408144
2022-10-25,153.74756725531736
2022-10-26,152.6117238816183
2022-10-27,151.68344618947245
2022-10-28,155.418860055891
2022-10-31,154.26030506708292
2022-11-01,153.62764798222133
2022-11-02,149.78665185370062
2022-11-03,148.20101150822342
2022-11-04,150.21932027977985
2022-11-07,151.66352610906847
2022-11-08,152.51252227027055
2022-11-09,149.34363432334902
2022-11-10,157.6224216845638
2022-11-11,159.0789705714855
2022-11-14,157.65747635730594
2022-11-15,159.03116432383632
2022-11-16,157.71883176120647
2022-11-17,157.23158737265325
2022-11-18,157.97978675981898
2022-11-21,157.36624244741532
2022-11-22,159.50327412005137
2022-11-23,160.4466864045354
2022-11-25,160.40127290091908
2022-11-28,157.92400469872678
2022-11-29,157.6726109496441
2022-11-30,162.55224279387687
2022-12-01,162.4112070683604
2022-12-02,162.2171808164568
2022-12-05,159.31443214688568
2022-12-06,157.0204325750507
2022-12-07,156.72800229314362
2022-12-08,157.90687615302784
2022-12-09,156.74632721085902
2022-12-12,158.98455444820357
2022-12-13,160.14349850108204
2022-12-14,159.17419400271353
2022-12-15,155.2073064676163
2022-12-16,153.47864616986362
2022-12-19,152.09618480854596
2022-12-20,152.25396001569095
2022-12-21,154.51767094964606
2022-12-22,152.28462799103946
2022-12-23,153.1782498011153
2022-12-27,152.55793577388687
2022-12-28,150.72409200470418
2022-12-29,153.35593536206252
2022-12-30,152.96629742216845
2023-01-03,152.3543482724534
2023-01-04,153.5029432210595
2023-01-05,151.71532026343917
2023-01-06,155.18061667238754
2023-01-09,155.06149498063579
2023-01-10,156.1435502466034
2023-01-11,158.1499050245971
2023-01-12,158.69013021293574
2023-01-13,159.32439218708768
2023-01-17,159.0008854125582
2023-01-18,156.52641847167268
2023-01-19,155.3308148567617
2023-01-20,158.269425507021
2023-01-23,160.14987915183644
2023-01-24,160.03593201222088
2023-01-25,160.00684947295923
2023-01-26,161.76818142602292
2023-01-27,162.17176731284047
2023-01-30,160.0686036675319
2023-01-31,162.41240344037686
2023-02-01,164.1099872455071
2023-02-02,166.52230120114777
2023-02-03,164.79802760078874
2023-02-06,163.78609140690722
2023-02-07,165.89442960435198
2023-02-08,164.05619913777565
2023-02-09,162.60761633769516
2023-02-10,162.96458262227821
2023-02-13,164.83030046542763
2023-02-14,164.78407965386526
2023-02-15,165.2410548577421
2023-02-16,162.96258866891748
2023-02-17,162.51160505172462
2023-02-21,159.25467190567375
2023-02-22,159.00407573793538
2023-02-23,159.8514767364489
2023-02-24,158.16703357029604
2023-02-27,158.65308158683283
2023-02-28,158.17141054108794
2023-03-01,157.4240087352665
2023-03-02,158.6176281234185
2023-03-03,161.17894389141688
2023-03-06,161.28970070565524
2023-03-07,158.81762650880262
2023-03-08,159.04232073605476
2023-03-09,156.1065016205005
2023-03-10,153.84637007599298
2023-03-13,153.61409882597
2023-03-14,156.14514540929198
2023-03-15,155.0551143298814
2023-03-16,157.77819321174627
2023-03-17,156.03956314718985
2023-03-20,157.43118696736522
2023-03-21,159.474989162134
2023-03-22,156.84951672892828
2023-03-23,157.31763861842182
2023-03-24,158.20487977774326
2023-03-27,158.4654359856836
2023-03-28,158.2160361899617
2023-03-29,160.46860043830011
2023-03-30,161.38572171822756
2023-03-31,163.715573544149
2023-04-03,164.3211323165079
2023-04-04,163.36856729976793
2023-04-05,162.961392296901
2023-04-06,163.54465769802655
2023-04-10,163.707597730706
2023-04-11,163.7008280158812
2023-04-12,163.023944072818
2023-04-13,165.186080104596
2023-04-14,164.8442484123511
2023-04-17,165.38924936215378
2023-04-18,165.53069360494416
2023-04-19,165.51674565802065
2023-04-20,164.5314992593679
2023-04-21,164.68010228105348
2023-04-24,164.82034042522562
2023-04-25,162.21438928175175
2023-04-26,161.59129344642
2023-04-27,164.7530128878446
2023-04-28,166.1127529074515
2023-05-01,166.04861569544764
2023-05-02,164.1247327737749
2023-05-03,162.97613782516882
2023-05-04,161.7996567093175
2023-05-05,164.78886514193107
2023-05-08,164.86337091141078
2023-05-09,164.1083920828185
2023-05-10,164.8442484123511
2023-05-11,164.5645697053511
2023-05-12,164.30401349741072
2023-05-15,164.79005178734576
2023-05-16,163.73907301400058
2023-05-17,165.6860663414545
2023-05-18,167.25097929858168
2023-05-19,167.00915652563063
2023-05-22,167.03504873951508
2023-05-23,165.1605769547819
2023-05-24,163.95183270089348
2023-05-25,165.38765419946517
2023-05-26,167.54581205112342
2023-05-30,167.54859385922668
2023-05-31,166.52510246245458
2023-06-01,168.1661163517501
2023-06-02,170.61031410795925
2023-06-05,170.26848241571437
2023-06-06,170.6692767678269
2023-06-07,170.0186838293203
2023-06-08,171.0708687012837
2023-06-09,171.26726824401672
2023-06-12,172.86367593764197
2023-06-13,174.0620516340545
2023-06-14,174.20468252225956
2023-06-15,176.32617108528353
2023-06-16,175.67876847215416
2023-06-20,174.84691058325276
2023-06-21,173.92978930332535
2023-06-22,174.57520768969573
2023-06-23,173.23816955859613
2023-06-26,172.46087790556695
2023-06-27,174.43656470821216
2023-06-28,174.3748007870377
2023-06-29,175.15487424817016
2023-06-30,177.30385018776718
2023-07-03,177.5114158693204
2023-07-05,177.1620168809064
2023-07-06,175.75844879377007
2023-07-07,175.25488316746396
2023-07-10,175.67637572812126
2023-07-11,176.8608229308138
2023-07-12,178.17157978395855
2023-07-13,179.6807204065953
2023-07-14,179.49665419489367
2023-07-17,180.1886824568968
2023-07-18,181.47113489892067
2023-07-19,181.89902756353587
2023-07-20,180.66995471196955
2023-07-21,180.72850885456327
2023-07-24,181.4575954692711
2023-07-25,181.9683393276759
2023-07-26,181.9400543697585
2023-07-27,180.77115027667804
2023-07-28,182.55677928093763
2023-07-31,182.82490278504707
2023-08-01,182.33765839649382
2023-08-02,179.81418883594267
2023-08-03,179.3560269866511
2023-08-04,178.40542674346662
2023-08-07,180.01537386674147
2023-08-08,179.2560180673573
2023-08-09,177.9942832870817
2023-08-10,178.03890893595548
2023-08-11,177.84846207349946
2023-08-14,178.87117534213078
2023-08-15,176.80505059632335
2023-08-16,175.46921856384196
2023-08-17,174.11583974178595
2023-08-18,174.0899475279015
2023-08-21,175.28754509617323
2023-08-22,174.8006897716904
2023-08-23,176.73134240818794
2023-08-24,174.35289647987474
2023-08-25,175.5241933169881
2023-08-28,176.62378564592854
2023-08-29,179.18629778594337
2023-08-30,179.8731514958103
2023-08-31,179.5859054926412
2023-09-01,179.90900374989678
2023-09-05,179.1544334385784
2023-09-06,177.9054405066081
2023-09-07,177.33413882564707
2023-09-08,177.5871277374183
2023-09-11,178.78112646303896
2023-09-12,177.76280961840305
2023-09-13,177.98352566553544
2023-09-14,179.4839123465884
2023-09-15,177.30145744373428
2023-09-18,177.42934280367155
2023-09-19,177.04769040382223
2023-09-20,175.38436369008986
2023-09-21,172.5078962984736
2023-09-22,172.1118874344269
2023-09-25,172.80430476050043
2023-09-26,170.2581138582385
2023-09-27,170.29715643770214
2023-09-28,171.3007472072738
2023-09-29,170.83659377129823
2023-10-02,170.85015265415132
2023-10-03,168.5019759105145
2023-10-04,169.86848564494616
2023-10-05,169.64697201646948
2023-10-06,171.65133284110243
2023-10-09,172.7333978336718
2023-10-10,173.63299177722814
2023-10-11,174.37839962968883
2023-10-12,173.28915640502075
2023-10-13,172.4194425820704
2023-10-16,174.24611784575615
2023-10-17,174.22899902665895
2023-10-18,171.8943617126717
2023-10-19,170.43620793645962
2023-10-20,168.29121990358408
2023-10-23,168.00755328986256
2023-10-24,169.22826126391547
2023-10-25,166.80159084407742
2023-10-26,164.82790772139472
2023-10-27,164.03668757464558
2023-10-30,166.00677185467717
2023-10-31,167.08165861514783
2023-11-01,168.83701843473105
2023-11-02,172.02104097399078
2023-11-03,173.63696023074613
2023-11-06,173.94134450621593
2023-11-07,174.43535860959395
2023-11-08,174.61065142650827
2023-11-09,173.19912697913244
2023-11-10,175.90388094328196
2023-11-13,175.75685363108147
2023-11-14,179.10941872563424
2023-11-15,179.39545863018517
2023-11-16,179.60901589842237
2023-11-17,179.83928346848285
2023-11-20,181.16834578613947
2023-11-21,180.80221704269871
2023-11-22,181.5364782095427
2023-11-24,181.6448325531464
2023-11-27,181.28986994852585
2023-11-28,181.46755550947307
2023-11-29,181.29584208200635
2023-11-30,181.98187875732546
2023-12-01,183.05079338431565
2023-12-04,182.0607614975971
2023-12-05,181.9571926420592
2023-12-06,181.24643094506678
2023-12-07,182.6906367743554
2023-12-08,183.43884588812287
2023-12-11,184.15875059076947
2023-12-12,185.00576252521256
2023-12-13,187.53121631252273
2023-12-14,188.02762315993363
2023-12-15,188.01328614893976
2023-12-18,188.86467505417474
2023-12-19,189.9726322606286
2023-12-20,187.18302342272696
2023-12-21,189.1112833151916
2023-12-22,189.4252191135895
2023-12-26,190.22680781781452
2023-12-27,190.49891922864546
2023-12-28,190.5694370914037
2023-12-29,190.03079733915192
2024-01-02,188.95511299733695
2024-01-03,187.44038930529013
2024-01-04,186.79777218022653
2024-01-05,187.1388062911271
2024-01-08,189.78020117141355
2024-01-09,189.49972488306923
2024-01-10,190.5734249981252
2024-01-11,190.4455396381879
2024-01-12,190.58855959046338
2024-01-16,189.87740882940057
2024-01-17,188.81088694644328
2024-01-18,190.47341607883138
2024-01-19,192.81881101436494
2024-01-22,193.24191819091433
2024-01-23,193.80645015705056
2024-01-24,193.9638071203199
2024-01-25,194.98412764491835
2024-01-26,194.85703986632538
2024-01-29,196.32953065353135
2024-01-30,196.21160533379606
2024-01-31,193.0514713284583
2024-02-01,195.46339622002859
2024-02-02,197.55181433706935
2024-02-05,196.92234757758496
2024-02-06,197.37731910149932
2024-02-07,199.00399597980095
2024-02-08,199.11754432874434
2024-02-09,200.26094527201073
2024-02-12,200.07090692682863
2024-02-13,197.33508619665847
2024-02-14,199.22550960827766
2024-02-15,200.38525124250043
2024-02-16,199.42270673235495
2024-02-20,198.2251091640832
2024-02-21,198.47570533182156
2024-02-22,202.66808467551522
2024-02-23,202.73860253827345
2024-02-26,201.9708818613759
2024-02-27,202.31551481492758
2024-02-28,201.9800443202336
2024-02-29,203.03621709891846
2024-03-01,204.6620963958758
2024-03-04,204.41788087889185
2024-03-05,202.33422879671335
2024-03-06,203.37444994851222
2024-03-07,205.47004629765172
2024-03-08,204.12863119576022
2024-03-11,203.89955027111444
2024-03-12,206.18358980274743
2024-03-13,205.78678335735643
2024-03-14,205.19595066006178
2024-03-15,203.86568224378695
2024-03-18,205.15371775522092
2024-03-19,206.3126618080994
2024-03-20,208.14970562926104
2024-03-21,208.82338952034527
2024-03-22,208.53057990096957
2024-03-25,207.8935263921126
2024-03-26,207.31146708960526
2024-03-27,209.10069493651594
2024-03-28,209.3341528319536
2024-04-01,208.9126408180928
2024-04-02,207.40030987007887
2024-04-03,207.62660898662136
2024-04-04,205.0656725560916
2024-04-05,207.3417362742816
2024-04-08,207.2640596326282
2024-04-09,207.5636584200322
2024-04-10,205.6007329188958
2024-04-11,207.13138878462513
2024-04-12,204.11748451014353
2024-04-15,201.6637157778028
2024-04-16,201.2489929319703
2024-04-17,200.0856524550964
2024-04-18,199.64383129676125
2024-04-19,197.89524119200283
2024-04-22,199.62311363501297
2024-04-23,202.01151960352814
2024-04-24,202.0545500897133
2024-04-25,201.12986151361682
2024-04-26,203.18322495791543
2024-04-29,203.8290324083562
2024-04-30,200.6226970446596
2024-05-01,199.93347004396327
2024-05-02,201.7585501449604
2024-05-03,204.29197974571355
2024-05-06,206.40152404177653
2024-05-07,206.67881000474367
2024-05-08,206.67760390612546
2024-05-09,207.72978877808885
2024-05-10,208.07241805167803
2024-05-13,208.02220933339416
2024-05-14,209.0285819110691
2024-05-15,211.47754570214053
2024-05-16,211.03731970649395
2024-05-17,211.2831303861665
2024-05-20,211.47674812079623
2024-05-21,212.00583635011992
2024-05-22,211.43212247192247
2024-05-23,209.87158648558716
2024-05-24,211.34090640061947
2024-05-28,211.3934884097327
2024-05-29,209.83614274877462
2024-05-30,208.58236432873852
2024-05-31,210.2568377280876
2024-06-03,210.49150172214348
2024-06-04,210.80783026457428
2024-06-05,213.30540761124095
2024-06-06,213.2627856423297
2024-06-07,213.02495077610016
2024-06-10,213.5747372139686
2024-06-11,214.15360619109873
2024-06-12,215.97469838537438
2024-06-13,216.4810847261908
2024-06-14,216.39582133516478
2024-06-17,218.05436256083138
2024-06-18,218.60414899869986
2024-06-20,218.05196981679848
2024-06-21,217.7113442231718
2024-06-24,217.04402152963846
2024-06-25,217.89778372570282
2024-06-26,218.240412999292
2024-06-27,218.43842715791712
2024-06-28,217.54640051052988
2024-07-01,218.1284598130372
2024-07-02,219.4798349551307
2024-07-03,220.59576797502754
2024-07-05,221.79774251409117
2024-07-08,222.02324404928936
2024-07-09,222.1877792446574
2024-07-10,224.4558866026079
2024-07-11,222.48897319475
2024-07-12,223.71645088362772
2024-07-15,224.34871890441892
2024-07-16,225.78216711216123
2024-07-17,222.63757621643558
2024-07-18,220.89735098919053
2024-07-19,219.32008524782847
2024-07-22,221.6869954264546
2024-07-23,221.3415843447621
2024-07-24,216.21772725694365
2024-07-25,215.10580159697184
2024-07-26,217.49142575738372
2024-07-29,217.66831373698665
2024-07-30,216.5886414884502
2024-07-31,220.0093122485248
2024-08-01,216.9966140726614
2024-08-02,213.00781250379944
2024-08-05,206.6242243156679
2024-08-06,208.76362927913334
2024-08-07,207.1489161209962
2024-08-08,211.9221681217825
2024-08-09,212.91220000850106
2024-08-12,212.92136246735873
2024-08-13,216.50857210276388
2024-08-14,217.33644208494377
2024-08-15,220.8427847533183
2024-08-16,221.28221316762057
2024-08-19,223.4335818512505
2024-08-20,222.99016553022673
2024-08-21,223.93557176807153
2024-08-22,221.93519885016005
2024-08-23,224.48376304325137
2024-08-26,223.77580260756577
2024-08-27,224.13276889214882
2024-08-28,222.79335747021983
2024-08-29,222.78458407543252
2024-08-30,225.03316041704946
2024-09-03,220.27346729911625
2024-09-04,219.92046946805118
2024-09-05,219.25674561716892
2024-09-06,215.47231940448296
2024-09-09,217.96750400711676
2024-09-10,218.94240130149714
2024-09-11,221.27742767955476
2024-09-12,222.93596890522136
2024-09-13,224.1415422869361
2024-09-16,224.42320522069514
2024-09-17,224.48257639783668
2024-09-18,223.8323725234005
2024-09-19,227.63234184569856
2024-09-20,227.19050123415985
2024-09-23,227.82874138843155
2024-09-24,228.4008601039404
2024-09-25,227.9757492474285
2024-09-26,228.89646937000703
2024-09-27,228.6096124309083
2024-09-30,229.57812907453427
2024-10-01,227.43751801245062
2024-10-02,227.4689932957452
2024-10-03,227.08652386134807
2024-10-04,229.1235466146903
2024-10-07,226.92716321811622
2024-10-08,229.1259393587232
2024-10-09,230.75580656240203
2024-10-10,230.2781136967769
2024-10-11,231.67172174371123
2024-10-14,233.45737020117434
2024-10-15,231.68088420256893
2024-10-16,232.76495287510082
2024-10-17,232.72511271429283
2024-10-18,233.64939277311544
2024-10-21,233.22350378846275
2024-10-22,233.11275670082617
2024-10-23,230.97014195878003
2024-10-24,231.46575122484666
2024-10-25,231.39643946070663
2024-10-28,232.00997404650852
2024-10-29,232.38446766746267
2024-10-30,231.6175445719094
2024-10-31,227.30605326306576
2024-11-01,228.23630545536886
2024-11-04,227.59448591164957
2024-11-05,230.3860789763102
2024-11-06,236.21390859309278
2024-11-07,237.96926841267597
2024-11-08,238.8632792868222
2024-11-11,239.0947529555009
2024-11-12,238.40313321077167
2024-11-13,238.4584970279882
2024-11-14,237.0158863613882
2024-11-15,233.8864495112042
2024-11-18,234.80277320978735
2024-11-19,235.73343391936433
2024-11-20,235.73860847150053
2024-11-21,236.99756144367282
2024-11-22,237.81945929237222
2024-11-25,238.53778828553374
2024-11-26,239.9027028572768
2024-11-27,238.9907755826891
2024-11-29,240.3309845859624
2024-12-02,240.91942453922414
2024-12-03,241.02818740010173
2024-12-04,242.48674969358774
2024-12-05,242.03335387915845
2024-12-06,242.63733694203228
2024-12-09,241.1465212371109
2024-12-10,240.4317910866005
2024-12-11,242.3951056518073
2024-12-12,241.08277308917746
2024-12-13,241.07639243842308
2024-12-16,241.9923270729358
2024-12-17,241.05726993936338
2024-12-18,233.94780491510477
2024-12-19,233.74541378568776
2024-12-20,236.2860216185396
2024-12-23,238.00790247486574
2024-12-24,240.6361664427765
2024-12-26,240.5385502675156
2024-12-27,237.87921953358415
2024-12-30,235.33343714859612
2024-12-31,234.3250803441622
2025-01-02,233.80396792828148
2025-01-03,236.74896895589697
2025-01-06,238.06009541990858
2025-01-07,235.41669685965962
2025-01-08,235.7840317017186
2025-01-10,232.1502121906807
2025-01-13,232.51595187005105
2025-01-14,232.7824802114719
2025-01-15,237.04537741792376
2025-01-16,236.54457414651745
2025-01-17,238.90790493569597
2025-01-21,241.00270370349116
2025-01-22,242.48196420552193
2025-01-23,243.77038878102627
2025-01-24,243.07439206550515
2025-01-27,239.53019346308167
2025-01-28,241.73815151574985
2025-01-29,240.60708390351485
2025-01-30,241.8763859799595
2025-01-31,240.65567800590657
2025-02-03,238.82462577142894
2025-02-04,240.55010547040618
2025-02-05,241.49033715611478
2025-02-06,242.37040008333753
2025-02-07,240.07641996470605
2025-02-10,241.68794279746598
2025-02-11,241.77001586311482
2025-02-12,241.11146656436875
2025-02-13,243.62536514878832
2025-02-14,243.60783781241724
2025-02-18,244.20345599777767
2025-02-19,244.7839201375964
2025-02-20,243.72298132404921
2025-02-21,239.56406149040913
2025-02-24,238.37364215423608
2025-02-25,237.25811765161316
2025-02-26,237.29039051625205
2025-02-27,233.52588438397007
2025-02-28,237.22823753100718
2025-03-03,233.05379404095854
2025-03-04,230.20242128188247
2025-03-05,232.77131407265168
2025-03-06,228.62356037783178
2025-03-07,229.88570367538128
2025-03-10,223.68497560033316
2025-03-11,221.99215783006517
2025-03-12,223.07700463073783
2025-03-13,219.97824548250412
2025-03-14,224.6562740520624
2025-03-17,226.09769807324773
2025-03-18,223.68896350705467
2025-03-19,226.10446778807253
2025-03-20,225.6104536846945
2025-03-21,225.79650412315513
2025-03-24,229.78090926802167
2025-03-25,230.14266104067053
2025-03-26,227.5749743485195
2025-03-27,226.82238826396014
2025-03-28,222.34554472520065
2025-03-31,223.57701032079987
2025-04-01,224.42240763935084
2025-04-02,225.93236529653538
2025-04-03,214.99822538150895
2025-04-04,202.15216626497423
2025-04-07,201.68085405010348
2025-04-08,198.51435884721482
2025-04-09,217.4037696223248
2025-04-10,209.87995136310056
2025-04-11,213.6771194240918
2025-04-14,215.37472268242558
2025-04-15,215.0026023523008
2025-04-16,210.18474415584427
2025-04-17,210.46362528150001
2025-04-21,205.5035252609088
2025-04-22,210.6651993763692
2025-04-23,214.1751214341913
2025-04-24,218.51411957281155
2025-04-25,220.1252533415011
2025-04-28,220.26628906701754
2025-04-29,221.5443645382495
2025-04-30,221.8722482835709
2025-05-01,223.26984423722675
2025-05-02,226.5578441492983
2025-05-05,225.11204315732107
2025-05-06,223.38020226079294
2025-05-07,224.3510921952483
2025-05-08,225.65227807226145
2025-05-09,225.4917307836149
2025-05-12,232.8334670578965
2025-05-13,234.5210908228248
2025-05-14,234.76133788629076
2025-05-15,235.73144969260534
2025-05-16,237.38281268617322
2025-05-19,237.59078688500034
2025-05-20,236.66888011700712
2025-05-21,232.85019681292331
2025-05-22,232.7466085041819
2025-05-23,231.1852749365023
2025-05-27,235.91510738703306
2025-05-28,234.60077114444073
2025-05-29,235.54180041149363
2025-05-30,235.52267791243392
2025-06-02,236.488801812027
2025-06-03,237.86050555179838
2025-06-04,237.87803288816946
2025-06-05,236.62265930544476
2025-06-06,239.05530185876333
2025-06-09,239.2752203245514
2025-06-10,240.58716382311084
2025-06-11,239.9270193616762
2025-06-12,240.8441211884001
2025-06-13,238.12345450377163
2025-06-16,240.36006712522408
2025-06-17,238.3525354284174
2025-06-18,238.27882724028197
2025-06-20,237.75969905116028
2025-06-23,240.04373858279328
2025-06-24,242.7134378742006
2025-06-25,242.71264029285632
2025-06-26,244.65922510303633
2025-06-27,245.9360944756501
2025-06-30,247.20621358664258
2025-07-01,246.92970575181621
2025-07-02,248.1014111062035
2025-07-03,250.17031766011422
2025-07-07,248.2034042522563
2025-07-08,248.02571869130907
2025-07-09,249.5292762445357
2025-07-10,250.21453479171407
2025-07-11,249.38944661763747
2025-07-14,249.74044076874003
2025-07-15,248.75239310878047
2025-07-16,249.5468230341103
2025-07-17,250.88782961872792
2025-07-18,250.86512773022065
2025-07-21,251.2161218813232
2025-07-22,251.37628010589935
2025-07-23,253.34000318838005
2025-07-24,253.51689116798298
2025-07-25,254.5244503910726
2025-07-28,254.56946510401676
2025-07-29,253.8160814381131
2025-07-30,253.498955314338
2025-07-31,252.5623224712805
2025-08-01,248.52331218413468
2025-08-04,252.18582517036387
2025-08-05,250.96074022551903
2025-08-06,252.7882130705491
2025-08-07,252.58661952247638
2025-08-08,254.5567232557115
2025-08-11,253.9192806827841
2025-08-12,256.8001055919887
2025-08-13,257.6295901900607
2025-08-14,257.70767534898806
2025-08-15,256.96106139790913
2025-08-18,256.9351691840247
2025-08-19,255.43001646810944
2025-08-20,254.80889513293494
2025-08-21,253.78859406154
2025-08-22,257.64274055563993
2025-08-25,256.54353729076985
2025-08-26,257.6040870402466
2025-08-27,258.22001437008146
2025-08-28,259.035142503956
2025-08-29,257.37778792370415
2025-09-02,255.59614682616606
2025-09-03,256.8997059940086
2025-09-04,259.04391589874336
2025-09-05,258.22400227680293
2025-09-08,258.7678165811909
2025-09-09,259.4634242326416
2025-09-10,260.2375255602936
2025-09-11,262.4458726770322
2025-09-12,262.3191739625096
2025-09-15,263.5538104302825
2025-09-16,263.21437148207053
2025-09-17,262.95900927946985
2025-09-18,264.21835131571254
2025-09-19,265.5091686352498
2025-09-22,266.6800764082928
2025-09-23,265.212760173223
2025-09-24,264.45780079783424
2025-09-25,263.1331154509695
2025-09-26,264.6860841411357
2025-09-29,265.38367601934544
2025-09-30,266.4693204013624
2025-10-01,267.37529499567313
2025-10-02,267.54062777238545
2025-10-03,267.5581551087565
2025-10-06,268.5338305312777
2025-10-07,267.51033913450556
2025-10-08,269.0692994113558
2025-10-09,268.3278600124131
2025-10-10,261.0530427582386
2025-10-13,265.1251234913676
2025-10-14,264.71038119233157
2025-10-15,265.77610549394456
2025-10-16,264.10320780408057
2025-10-17,265.4952206883263
2025-10-20,268.3286575937574
2025-10-21,268.33743098854467
2025-10-22,266.90516942621707
2025-10-23,268.46053086041616
2025-10-24,270.5820194234401
2025-10-27,273.9074862054902
2025-10-28,274.5341711568713
2025-10-29,274.5222074367068
2025-10-30,271.80311646156343
2025-10-31,272.51467573990016
2025-11-03,272.98359521073803
2025-11-04,269.7796331378708
2025-11-05,270.76528805379746
2025-11-06,267.73862247780704
2025-11-07,268.0764662633304
2025-11-10,272.20511691229416
2025-11-11,272.7700379425008
2025-11-12,272.94175136996756
2025-11-13,268.4226943795707
2025-11-14,268.2880198516051
2025-11-17,265.829893601676
2025-11-18,263.635085914587
2025-11-19,264.62472873723516
2025-11-20,260.5052405471291
2025-11-21,263.0641927508999
2025-11-24,267.13306370544814
2025-11-25,269.5537425386022
2025-11-26,271.4154724750301
2025-11-28,272.8688407631764
2025-12-01,271.4162700563744
2025-12-02,272.08320368583736
2025-12-03,272.8939548489201
2025-12-04,273.1887681482583
2025-12-05,273.7178369243785
2025-12-08,272.7660500357793
2025-12-09,272.5270090709315
2025-12-10,274.36644563612606
2025-12-11,274.9369497357428
2025-12-12,272.00511852691005
2025-12-15,271.5708452115405
2025-12-16,270.9234425984111
2025-12-17,267.78285906261044
2025-12-18,269.90751849780804
2025-12-19,272.28757904201336
2025-12-22,274.0401570534933
2025-12-23,275.2871463055011
2025-12-24,276.1739789475486
2025-12-26,276.0899216551408
2025-12-29,275.12580143551025
2025-12-30,274.7473199078346
2025-12-31,272.7258208109009
2026-01-02,273.24255625598977
2026-01-05,274.9787741233098
2026-01-06,276.68273857919445
2026-01-07,275.73097114379874
2026-01-08,275.75207786961744
2026-01-09,277.537706873877
2026-01-12,277.9755595786942
2026-01-13,277.436530762372
2026-01-14,275.95686174306735
2026-01-15,276.66881008547443
2026-01-16,276.4911050713237
2026-01-20,270.7879899423047
2026-01-21,273.9258111232056
2026-01-22,275.42897961236184
2026-01-23,275.51900903825015
2026-01-26,276.8982800741906
2026-01-27,278.02855010508137
2026-01-28,278.0058287633706
2026-01-29,277.6464697347546
2026-01-30,276.45206249186003
2026-02-02,277.94248913271105
2026-02-03,275.60666517330907
2026-02-04,274.20868015558284
2026-02-05,270.84934534620527
2026-02-06,276.1839389877506
2026-02-09,277.47954179535367
2026-02-10,276.56282903270017
2026-02-11,276.54928960305057
2026-02-12,272.21824782466985
2026-02-13,272.3541089980501
2026-02-17,272.63499380366835
2026-02-18,274.1524993038185
2026-02-19,273.37880649344044
2026-02-20,275.2759801666809
2026-02-23,272.41705956463926
2026-02-24,274.50148977495854
2026-02-25,276.73493152423725
2026-02-26,275.25008795279643
2026-02-27,274.0556807099019
2026-03-02,274.16485208805335
2026-03-03,271.5756306996063
2026-03-04,273.681984670292
2026-03-05,272.1365832762949
2026-03-06,268.5234814270053
2026-03-09,270.75334378683647
2026-03-10,270.1752529378471
2026-03-11,269.9489538213046
2026-03-12,265.8382584791894
