Date,Dow-style reconstruction
2019-09-13,117.67020917681788
2019-09-16,116.80565777234735
2019-09-17,117.21606395165523
2019-09-18,117.38140473542695
2019-09-19,117.28935542774065
2019-09-20,116.83164268184818
2019-09-23,116.77366037941098
2019-09-24,116.118167190672
2019-09-25,116.71341260238313
2019-09-26,116.38206321460804
2019-09-27,115.94057899702699
2019-09-30,116.26047203802611
2019-10-01,114.85719572089367
2019-10-02,112.86614157911197
2019-10-03,113.48192715004966
2019-10-04,114.99059703533011
2019-10-07,114.73261276643782
2019-10-08,113.34986213104298
2019-10-09,114.1453827666968
2019-10-10,114.64158860415182
2019-10-11,115.75291851001072
2019-10-14,115.72782094368472
2019-10-15,116.93574745328384
2019-10-16,116.75133303489046
2019-10-17,116.81792548618255
2019-10-18,115.63333288182943
2019-10-21,115.76530141608154
2019-10-22,115.62195289323284
2019-10-23,115.80217818673943
2019-10-24,115.81118952987428
2019-10-25,116.24927486695769
2019-10-28,116.96143803720754
2019-10-29,117.18673609306799
2019-10-30,117.88526052718251
2019-10-31,117.0983348397024
2019-11-01,118.32430402569506
2019-11-04,118.41141826986104
2019-11-05,118.43468970767579
2019-11-06,118.6508568071418
2019-11-07,119.25520128656522
2019-11-08,119.60242501586427
2019-11-11,119.53637366242852
2019-11-12,119.7314985162546
2019-11-13,120.05852332388076
2019-11-14,120.0707587942603
2019-11-15,120.95712125225172
2019-11-18,120.97257863936396
2019-11-19,120.76202971984702
2019-11-20,120.34981661073381
2019-11-21,119.95518808351828
2019-11-22,120.57256160712352
2019-11-25,121.38301729409483
2019-11-26,121.8524120773078
2019-11-27,121.96653599431113
2019-11-29,121.56677997987157
2019-12-02,120.31140135102531
2019-12-03,119.36687652938595
2019-12-04,119.69754884552741
2019-12-05,119.77787247874922
2019-12-06,121.02300352881097
2019-12-09,120.60524067010424
2019-12-10,120.43396726787626
2019-12-11,120.58001890575305
2019-12-12,121.49255534024563
2019-12-13,121.55245298309131
2019-12-16,122.05955590779035
2019-12-17,122.23565985179916
2019-12-18,122.04893821834501
2019-12-19,122.70737615017514
2019-12-20,123.02405285530206
2019-12-23,123.30524728170464
2019-12-24,123.10222810284269
2019-12-26,123.51139426679833
2019-12-27,123.62326567208993
2019-12-30,122.7184756220719
2019-12-31,123.0626488175427
2020-01-02,124.3220426640212
2020-01-03,123.27452778301723
2020-01-06,123.74407163933778
2020-01-07,123.35828172148422
2020-01-08,124.13917920633249
2020-01-09,124.98895835959961
2020-01-10,124.50593284994595
2020-01-13,124.88943011209854
2020-01-14,125.09426184256172
2020-01-15,125.62938392088262
2020-01-16,126.67554786522619
2020-01-17,126.90630302020874
2020-01-21,126.28710862146949
2020-01-22,126.12162109790839
2020-01-23,125.9946597007834
2020-01-24,124.8815077053734
2020-01-27,122.99344457811577
2020-01-28,123.84620612140345
2020-01-29,123.82532477920375
2020-01-30,124.32010999429035
2020-01-31,122.03995348322478
2020-02-03,122.90497661368173
2020-02-04,124.7167231928489
2020-02-05,126.55533008519801
2020-02-06,126.88487997976672
2020-02-07,125.744761812212
2020-02-10,126.677271586994
2020-02-11,126.86002270428047
2020-02-12,127.82810679422712
2020-02-13,127.29516181095295
2020-02-14,127.31590732947184
2020-02-18,126.8397035962523
2020-02-19,127.47247370424509
2020-02-20,126.98169337742301
2020-02-21,125.8963980084235
2020-02-24,121.81961643028762
2020-02-25,118.10507407084324
2020-02-26,117.5807188096558
2020-02-27,112.47084837004601
2020-02-28,110.88760102286572
2020-03-02,116.13729385029099
2020-03-03,112.8593250969905
2020-03-04,118.10068578155571
2020-03-05,114.10786425166162
2020-03-06,112.77793710224837
2020-03-09,104.48612488324322
2020-03-10,109.66587005695814
2020-03-11,103.53267966329845
2020-03-12,93.30776823280658
2020-03-13,101.65718416995882
2020-03-16,88.50255856453252
2020-03-17,92.92671388658935
2020-03-18,87.16320434563491
2020-03-19,88.57284064687383
2020-03-20,84.58743097730739
2020-03-23,82.2044287451227
2020-03-24,91.76054932455231
2020-03-25,93.47655441334356
2020-03-26,99.11792431148646
2020-03-27,95.40910386231279
2020-03-30,98.52800705236503
2020-03-31,96.44595445573297
2020-04-01,92.03097566482383
2020-04-02,94.37310991051208
2020-04-03,92.55232760435256
2020-04-06,99.4318639661328
2020-04-07,99.33477999908064
2020-04-08,102.94887425149074
2020-04-09,104.23360303507596
2020-04-13,102.73449568818711
2020-04-14,105.21376976988226
2020-04-15,103.38330835493679
2020-04-16,103.72931656190218
2020-04-17,107.10965020902984
2020-04-20,104.87406408735691
2020-04-21,101.82196083653028
2020-04-22,103.56980555319888
2020-04-23,103.86864867999181
2020-04-24,104.97266297831034
2020-04-27,106.71211567726341
2020-04-28,106.34531143748674
2020-04-29,108.73735346291424
2020-04-30,107.8600888855083
2020-05-01,104.8905821381577
2020-05-04,105.06224429030188
2020-05-05,105.6987799781692
2020-05-06,104.79871353300351
2020-05-07,105.85034932686088
2020-05-08,107.930537820569
2020-05-11,107.87629431260497
2020-05-12,105.62129700294338
2020-05-13,103.45040873276032
2020-05-14,104.94970067104497
2020-05-15,105.66315686799926
2020-05-18,108.95100310306854
2020-05-19,107.30301156551754
2020-05-20,108.78461587383967
2020-05-21,108.34366299784294
2020-05-22,108.48023967180906
2020-05-26,110.42477133743914
2020-05-27,112.68385165376716
2020-05-28,112.29502597976732
2020-05-29,112.26226714732327
2020-06-01,112.56008080320788
2020-06-02,113.58043487785143
2020-06-03,115.58887894002486
2020-06-04,115.40613659656064
2020-06-05,118.78652171314017
2020-06-08,120.54237029799407
2020-06-09,119.29848622230377
2020-06-10,118.37211716794263
2020-06-11,110.48192311504658
2020-06-12,112.3488599699186
2020-06-15,113.28900013187653
2020-06-16,115.59765319892686
2020-06-17,115.0836240442799
2020-06-18,115.25792728066526
2020-06-19,114.63031364216475
2020-06-22,115.08697968334249
2020-06-23,115.50190833820243
2020-06-24,112.5280897825499
2020-06-25,113.9790275489563
2020-06-26,110.80688933562962
2020-06-29,112.98123696155174
2020-06-30,114.26632115998666
2020-07-01,114.87264527569802
2020-07-02,115.35763198706127
2020-07-06,117.42677146858445
2020-07-07,115.55770136048673
2020-07-08,116.38322344685182
2020-07-09,115.06600012345599
2020-07-10,116.28971556967468
2020-07-13,115.91147093428567
2020-07-14,118.22585070104932
2020-07-15,119.02389726964412
2020-07-16,118.55333753297042
2020-07-17,118.5697861436756
2020-07-20,119.09425909415849
2020-07-21,119.52255624324114
2020-07-22,120.13150737505877
